,Unnamed: 0,room_link,user_id,user_name,rating,aprox_review_date
218,218,https://www.room.run/he/rooms/card-of-jack,1794002613974918,,10,2018-01-17
219,219,https://www.room.run/he/rooms/card-of-jack,2377676099123632,,10,2018-01-17
220,220,https://www.room.run/he/rooms/card-of-jack,10155922916704931,,10,2018-01-17
221,221,https://www.room.run/he/rooms/card-of-jack,10212376152430465,,10,2018-01-17
222,222,https://www.room.run/he/rooms/card-of-jack,10205713385246740,,10,2018-01-17
223,223,https://www.room.run/he/rooms/card-of-jack,10205486698661551,,10,2018-01-17
224,224,https://www.room.run/he/rooms/card-of-jack,2206091346083183,,9,2018-01-17
225,225,https://www.room.run/he/rooms/card-of-jack,,,10,2018-01-17
226,226,https://www.room.run/he/rooms/card-of-jack,102285850224387,,10,2018-01-17
227,227,https://www.room.run/he/rooms/card-of-jack,10156991681635554,,10,2018-01-17
228,228,https://www.room.run/he/rooms/card-of-jack,10155635470773279,,10,2018-01-17
229,229,https://www.room.run/he/rooms/card-of-jack,1485187878195617,,10,2017-12-18
230,230,https://www.room.run/he/rooms/card-of-jack,10213951354045507,,10,2017-12-18
231,231,https://www.room.run/he/rooms/card-of-jack,1751619481521797,,10,2017-12-18
232,232,https://www.room.run/he/rooms/card-of-jack,755056251349909,,10,2017-12-18
233,233,https://www.room.run/he/rooms/card-of-jack,,,10,2017-12-18
234,234,https://www.room.run/he/rooms/card-of-jack,1320080314677097,,10,2017-12-18
235,235,https://www.room.run/he/rooms/card-of-jack,1502919469801353,,10,2017-12-18
236,236,https://www.room.run/he/rooms/card-of-jack,1237825519569912,,10,2017-12-18
237,237,https://www.room.run/he/rooms/card-of-jack,1059868664025395,,10,2017-12-18
238,238,https://www.room.run/he/rooms/card-of-jack,1747868705237408,,10,2017-12-18
239,239,https://www.room.run/he/rooms/card-of-jack,10208581885699305,,10,2017-12-18
240,240,https://www.room.run/he/rooms/card-of-jack,10207860473682545,,10,2017-12-18
241,241,https://www.room.run/he/rooms/card-of-jack,10212567767162969,,10,2017-12-18
242,242,https://www.room.run/he/rooms/card-of-jack,10155315443168872,,10,2017-12-18
243,243,https://www.room.run/he/rooms/card-of-jack,1374705455905328,,10,2017-12-18
244,244,https://www.room.run/he/rooms/card-of-jack,10209963726881938,,10,2017-12-18
245,245,https://www.room.run/he/rooms/card-of-jack,1694528397253459,,10,2017-12-18
246,246,https://www.room.run/he/rooms/card-of-jack,2019430638302615,,10,2017-12-18
247,247,https://www.room.run/he/rooms/card-of-jack,10154116541971917,,10,2017-12-18
248,248,https://www.room.run/he/rooms/card-of-jack,10154485697099758,,10,2017-12-18
249,249,https://www.room.run/he/rooms/card-of-jack,1282607461886087,,10,2017-12-18
250,250,https://www.room.run/he/rooms/card-of-jack,,,10,2017-12-18
251,251,https://www.room.run/he/rooms/card-of-jack,1575433995813012,,10,2017-12-18
252,252,https://www.room.run/he/rooms/card-of-jack,,,10,2017-12-18
253,253,https://www.room.run/he/rooms/card-of-jack,10153016117076786,,10,2017-12-18
254,254,https://www.room.run/he/rooms/card-of-jack,1375319289189972,,10,2017-12-18
255,255,https://www.room.run/he/rooms/card-of-jack,1669711366384375,,10,2017-12-18
256,256,https://www.room.run/he/rooms/card-of-jack,10212776757957979,,10,2017-12-18
257,257,https://www.room.run/he/rooms/card-of-jack,10210049559687826,,10,2017-12-18
258,258,https://www.room.run/he/rooms/card-of-jack,1571355279598227,,10,2017-12-18
259,259,https://www.room.run/he/rooms/card-of-jack,1711558678915844,,10,2017-12-18
260,260,https://www.room.run/he/rooms/card-of-jack,10159872317130221,,10,2017-12-18
261,261,https://www.room.run/he/rooms/card-of-jack,1822962067718424,,10,2017-12-18
262,262,https://www.room.run/he/rooms/card-of-jack,1750748658300361,,10,2017-12-18
263,263,https://www.room.run/he/rooms/card-of-jack,10212560705946989,,10,2017-12-18
264,264,https://www.room.run/he/rooms/card-of-jack,,,10,2017-12-18
