index,userID,itemID,rating,timestamp
234,1.32008E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
235,1.50292E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
236,1.23783E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
237,1.05987E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
238,1.74787E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
239,1.02086E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
240,1.02079E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
241,1.02126E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
242,1.01553E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
243,1.37471E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
244,1.021E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
245,1.69453E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
246,2.01943E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
247,1.01541E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
248,1.01545E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
249,1.28261E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
250,,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
251,1.57543E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
252,,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
253,1.0153E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
254,1.37532E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
255,1.66971E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
256,1.02128E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
257,1.021E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
258,1.57136E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
259,1.71156E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
260,1.01599E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
261,1.82296E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
262,1.75075E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
263,1.02126E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
264,,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
265,1.02106E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
266,1.02099E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
267,1.01536E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
268,,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
269,1.02062E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
270,1.01558E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
271,1.02086E+16,https://www.room.run/he/rooms/card-of-jack,9,12/11/2017
272,7.2363E+14,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
273,1.02114E+16,https://www.room.run/he/rooms/card-of-jack,9,12/11/2017
274,1.0211E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
275,1.68872E+15,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
276,1.02082E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
277,9.17555E+14,https://www.room.run/he/rooms/card-of-jack,9,12/11/2017
278,1.02132E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
279,1.02133E+16,https://www.room.run/he/rooms/card-of-jack,9,12/11/2017
280,1.02149E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
281,3.87914E+14,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
282,1.02084E+16,https://www.room.run/he/rooms/card-of-jack,10,12/11/2017
283,,https://www.room.run/he/rooms/card-of-jack,9,17/09/2017
284,1.01531E+16,https://www.room.run/he/rooms/card-of-jack,9,17/09/2017
285,1.56687E+15,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
286,1.02112E+16,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
287,,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
288,1.02121E+16,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
289,1.02143E+16,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
290,1.18559E+15,https://www.room.run/he/rooms/card-of-jack,9,17/09/2017
291,1.02077E+16,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
292,1.83512E+15,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
293,1.36987E+15,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
294,1.01546E+16,https://www.room.run/he/rooms/card-of-jack,9,17/09/2017
295,1.52208E+15,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
296,,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
297,1.01556E+16,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
298,8.94543E+14,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
299,1.08495E+15,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
300,1.02092E+16,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
301,7.94144E+14,https://www.room.run/he/rooms/card-of-jack,10,17/09/2017
302,4.53482E+14,https://www.room.run/he/rooms/orphanage,10,17/09/2017
303,1.31154E+15,https://www.room.run/he/rooms/orphanage,10,17/09/2017
304,1.0157E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
305,1.01536E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
306,1.02096E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
307,1.01539E+16,https://www.room.run/he/rooms/orphanage,9,17/09/2017
308,1.01563E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
309,9.46423E+14,https://www.room.run/he/rooms/orphanage,10,17/09/2017
310,1.02077E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
311,1.30169E+15,https://www.room.run/he/rooms/orphanage,10,17/09/2017
312,7.94144E+14,https://www.room.run/he/rooms/orphanage,8,17/09/2017
313,,https://www.room.run/he/rooms/orphanage,10,17/09/2017
314,1.01536E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
315,1.01551E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
316,1.01542E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
317,1.02108E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
318,1.01546E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
319,7.31606E+14,https://www.room.run/he/rooms/orphanage,10,17/09/2017
320,1.5986E+15,https://www.room.run/he/rooms/orphanage,10,17/09/2017
321,8.65731E+14,https://www.room.run/he/rooms/orphanage,10,17/09/2017
322,6.45473E+14,https://www.room.run/he/rooms/orphanage,10,17/09/2017
323,1.02119E+16,https://www.room.run/he/rooms/orphanage,10,17/09/2017
324,1.23783E+15,https://www.room.run/he/rooms/orphanage,10,17/09/2017
325,1.02084E+16,https://www.room.run/he/rooms/orphanage,10,07/09/2018
326,,https://www.room.run/he/rooms/orphanage,10,28/08/2018
327,5.29109E+14,https://www.room.run/he/rooms/orphanage,10,26/08/2018
328,1.01566E+16,https://www.room.run/he/rooms/orphanage,9,19/08/2018
329,2.32474E+15,https://www.room.run/he/rooms/orphanage,10,18/08/2018
330,,https://www.room.run/he/rooms/orphanage,10,09/08/2018
331,,https://www.room.run/he/rooms/orphanage,10,09/08/2018
332,2.61429E+14,https://www.room.run/he/rooms/orphanage,10,09/08/2018
333,1.02092E+16,https://www.room.run/he/rooms/orphanage,10,10/07/2018
334,1.84673E+15,https://www.room.run/he/rooms/orphanage,10,10/07/2018
335,1.02143E+16,https://www.room.run/he/rooms/orphanage,5,10/07/2018
336,1.48926E+15,https://www.room.run/he/rooms/orphanage,10,10/07/2018
337,2.10861E+15,https://www.room.run/he/rooms/orphanage,10,10/07/2018
338,,https://www.room.run/he/rooms/orphanage,10,10/07/2018
339,1.0203E+16,https://www.room.run/he/rooms/orphanage,10,10/07/2018
340,,https://www.room.run/he/rooms/orphanage,10,10/07/2018
341,2.21923E+15,https://www.room.run/he/rooms/orphanage,10,10/07/2018
342,1.32028E+14,https://www.room.run/he/rooms/orphanage,10,10/07/2018
343,,https://www.room.run/he/rooms/orphanage,10,10/07/2018
344,1.02137E+16,https://www.room.run/he/rooms/orphanage,10,10/07/2018
345,1.02098E+16,https://www.room.run/he/rooms/orphanage,10,10/07/2018
346,1.01558E+16,https://www.room.run/he/rooms/orphanage,10,10/07/2018
347,1.83776E+15,https://www.room.run/he/rooms/orphanage,10,10/07/2018
348,1.12216E+15,https://www.room.run/he/rooms/orphanage,10,10/07/2018
349,1.12235E+14,https://www.room.run/he/rooms/orphanage,10,10/07/2018
350,1.08544E+14,https://www.room.run/he/rooms/orphanage,10,10/07/2018
351,6.37859E+14,https://www.room.run/he/rooms/orphanage,10,10/07/2018
352,1.02141E+16,https://www.room.run/he/rooms/orphanage,10,10/06/2018
353,2.17554E+15,https://www.room.run/he/rooms/orphanage,10,10/06/2018
354,1.60947E+15,https://www.room.run/he/rooms/orphanage,10,10/06/2018
355,1.02144E+16,https://www.room.run/he/rooms/orphanage,10,10/06/2018
356,2.09085E+15,https://www.room.run/he/rooms/orphanage,10,10/06/2018
357,1.89776E+15,https://www.room.run/he/rooms/orphanage,10,10/06/2018
